Id	Pages
1436	[0, 144, 307, 929]
1437	[29, 4, 96, 17, 868, 127, 1, 1124]
1438	[127, 733, 69, 98, 1080, 166, 130, 131, 167, 193, 62, 128, 204, 76, 1229, 57, 1006, 1358, 9, 1356, 173]
1439	[767, 452, 241, 833, 2]
1440	[730, 177, 47, 216, 1077, 858, 5]
1441	[730, 864, 275, 1, 1098, 1282, 858, 1458]
1442	[453, 141, 490, 375, 529]
1443	[614, 991, 151, 445, 448, 1123, 1302]
1444	[34, 181, 247, 251]
1445	[736, 242, 619, 348, 689, 323, 1225, 1224]
1446	[396, 867, 144, 266]
1447	[823, 565, 220, 201]
1448	[325, 97, 102, 6, 138, 17, 29]
1449	[840, 406, 218, 640, 248, 280, 614, 1455]
1450	[736, 57, 855, 108]
1451	[161, 863, 1, 1080, 1230, 324, 1005]
1452	[258, 7, 34, 738, 1006, 853, 858, 855, 771, 245, 47, 193, 127, 9, 59, 60, 61, 27, 1, 221, 474, 123, 28, 68, 1067, 1080, 1169, 1175, 1168, 1178, 1225, 1224, 1128, 689, 828, 1455]
1453	[17, 422, 87, 159]
1454	[343, 114, 346, 256, 115, 736]
1455	[195, 858, 1014, 74, 75, 11, 44, 121, 122, 1068, 1077, 7, 34, 245, 120, 477, 1369]
1456	[6, 272, 147, 40, 228, 77, 101, 212, 262, 741, 388, 413, 233, 742, 1176, 1233]
1457	[841, 457, 477, 111]
1458	[242, 51, 125, 360]
1459	[82, 370, 326, 1, 736]
1460	[553, 360, 69, 868, 309]
1461	[6, 422, 175, 75, 34, 240]
1462	[152, 39, 730, 733, 410, 1169, 1170, 1168, 1132, 51, 669, 1351, 1353]
1463	[70, 239, 240, 371, 553, 224, 105]
1464	[74, 120, 11, 122]
1465	[210, 241, 1077, 858]
1466	[122, 74, 34, 477]
1467	[6, 207, 297, 100]
1468	[99, 56, 263, 474, 736]
1469	[144, 396, 0, 69, 905]
1470	[189, 57, 152, 373]
1471	[99, 36, 298, 145]
1472	[343, 346, 457, 115]
1473	[232, 55, 253, 486]
1474	[477, 657, 97, 6, 138, 1458]
1475	[298, 100, 249, 6]
1476	[387, 99, 105, 733, 738, 25]
1477	[397, 180, 736, 733, 309, 237, 1006, 1067, 1080, 1358, 1281, 98, 166, 130, 167, 195]
1478	[44, 1006, 1351, 1412]
1479	[34, 69, 47, 206, 57]
1480	[452, 177, 449, 705, 833]
1481	[147, 736, 855, 1202, 1188, 1341, 1550]
1482	[4, 96, 17, 18]
1483	[689, 1067, 1080, 868, 1124, 404, 736, 858, 195, 51, 1177, 1170, 1229, 1230, 7, 74, 75, 120, 44, 76, 978, 329, 207, 362, 70, 178, 1418, 52, 143]
1484	[96, 17, 18, 6, 736]
1485	[7, 74, 75, 34, 120, 44, 76, 181, 121, 122, 206, 221]
1486	[170, 132, 409, 171, 9, 169, 82, 115, 1360, 1292]
1487	[7, 120, 74, 75, 34, 76, 122, 43, 238]
1488	[47, 736, 733, 223, 85, 214, 1007, 1067, 1577]
1489	[294, 276, 144, 307]
1490	[175, 263, 147, 40, 17]
1491	[34, 103, 477, 94, 358, 69, 1067, 495, 792, 12, 61, 215, 1486, 1489, 1005, 1225]
1492	[738, 1006, 184, 1225, 1281, 1282, 121]
1493	[98, 166, 130, 167]
1494	[7, 74, 75, 34, 120, 76]
1495	[843, 844, 65, 22]
1496	[387, 7, 74, 75, 34, 120, 11, 44, 121, 870]
1497	[4, 138, 17, 18]
1498	[736, 863, 1068, 1098]
1499	[736, 851, 868, 1086, 1074, 1129, 1134, 1174, 1180, 1177, 1170, 1229, 1226, 1302, 1304, 1286, 1288, 1281, 1292, 1285, 1356, 1341, 1349, 1350, 1348, 1351, 1352, 1353, 1354, 1344, 1346, 1359, 1365, 1363, 1366, 1402, 1443, 1412, 1413, 1416, 1414, 1452, 1488, 1519, 1520, 1524]
1500	[34, 122, 738, 25]
1501	[143, 51, 352, 712]
1502	[236, 143, 119, 225, 181, 1523]
1503	[142, 867, 0, 144, 307, 1006, 1281, 69, 240]
1504	[47, 184, 465, 55]
1505	[210, 730, 422, 240]
1506	[489, 846, 132, 474, 532, 477, 736]
1507	[54, 47, 62, 39, 43]
1508	[736, 52, 237, 1356, 1348, 222, 23]
1509	[7, 74, 75, 34, 120, 11, 44, 76, 121]
1510	[159, 41, 64, 1124, 47, 736]
1511	[51, 245, 13, 1067, 1080, 312]
1512	[175, 481, 138, 517]
1513	[30, 543, 32, 202]
1514	[17, 18, 4, 96]
1515	[6, 97, 17, 147]
1516	[51, 640, 142, 1428]
1517	[7, 34, 76, 121]
1518	[241, 54, 705, 34, 452, 179]
1519	[65, 67, 51, 867, 1267]
1520	[102, 4, 17, 96, 14]
1521	[7, 74, 75, 34]
1522	[51, 98, 166, 130, 780, 100, 1014, 1077, 858, 86, 167, 131, 296, 1167, 1098, 852, 1007, 868, 333, 184, 1270, 994, 465, 414, 1224, 1456, 1455, 1545, 249]
1523	[736, 825, 1233, 475, 1177, 1169, 1170]
1524	[354, 196, 69, 6, 145, 51, 1267, 215, 467, 1455]
1525	[7, 74, 34, 246]
1526	[356, 733, 144, 1]
1527	[7, 74, 34, 11, 44, 76, 121, 122]
1528	[562, 57, 34, 227, 477, 125]
1529	[848, 42, 1005, 1067, 1341]
1530	[790, 532, 477, 561, 733, 738, 853, 61, 866, 1006, 970, 1068, 1077, 1086, 1073, 1067, 1069, 1080, 1075, 1131, 1284, 1282, 736, 1341, 215, 1005, 1366, 1428, 1452, 1456, 1453, 1455, 1451, 1464, 1491, 1490, 1489, 1499, 1412, 1416, 1417, 1418, 1526, 1523, 1522, 1524]
1531	[561, 1004, 297, 69, 1098, 408, 1177, 1, 1550, 1412]
1532	[82, 849, 18, 115]
1533	[98, 166, 130, 131, 167, 62]
1534	[736, 1176, 1177, 1170, 1233]
1535	[175, 736, 474, 138, 1224, 1487]
1536	[98, 130, 131, 167, 39, 474]
1537	[561, 855, 39, 1007, 1077, 143, 1452, 358, 632, 455, 285, 239, 1080, 1267, 69, 236, 1572]
1538	[6, 138, 17, 18]
1539	[216, 17, 175, 852]
1540	[267, 144, 172, 173, 23, 867]
1541	[292, 109, 111, 112, 191, 192]
1542	[69, 54, 75, 120, 121]
1543	[10, 17, 55, 852]
1544	[82, 115, 1074, 1169, 736, 1456, 1453]
1545	[17, 823, 18, 101]
1546	[691, 56, 719, 221, 43]
1547	[7, 34, 1, 1239, 1281, 1233, 1341, 1428, 1456, 1464, 1452, 42]
1548	[390, 753, 401, 57, 850, 679, 854, 349, 768, 837, 46, 221, 439, 440, 441, 442, 443, 626, 445, 446, 54, 467, 1008, 977, 352, 250, 470, 447, 448, 348, 1009, 285, 236, 732, 471, 978, 405, 618, 1010, 969, 198, 432, 81, 827, 828, 164, 1011, 86, 34, 275, 283, 47, 205, 207, 43, 189]
1549	[69, 641, 34, 204, 58, 2, 3, 356, 224, 863, 8, 122, 70, 193, 477, 42, 245, 47, 208, 184, 172, 867, 23, 996, 54, 1077, 858, 410, 21, 266, 397, 144]
1550	[856, 198, 857, 130, 131, 167]
1551	[151, 42, 858, 210, 143, 181, 859, 860, 861, 862, 119, 6, 949, 147, 298, 1224]
1552	[298, 100, 7, 34]
1553	[107, 1080, 1169, 736, 1226]
1554	[513, 257, 515, 641, 140]
1555	[214, 863, 730, 738, 736, 507, 378]
1556	[7, 120, 11, 12]
1557	[189, 207, 106, 1550]
1558	[736, 1226, 1281, 69, 1356, 1455]
1559	[36, 162, 0, 307]
1560	[98, 166, 130, 8, 28, 68]
1561	[864, 7, 74, 44, 121, 11]
1562	[397, 180, 191, 192]
1563	[865, 54, 17, 57, 85, 768, 147, 520, 736]
1564	[239, 86, 47, 99, 736, 1455, 1524, 249]
1565	[414, 488, 141, 10, 54, 827, 86, 295, 298]
1566	[50, 51, 52, 733]
1567	[700, 101, 1169, 1173, 1177, 1233, 1290]
1568	[626, 869, 618, 381, 539]
1569	[870, 34, 99, 1098, 1169, 1170]
1570	[85, 373, 699, 208]
1571	[39, 477, 94, 47]
1572	[447, 205, 1, 871]
1573	[265, 145, 624, 627]
1574	[732, 117, 100, 6, 851, 1418]
1575	[152, 57, 85, 477, 736, 730, 51, 189, 1356]
1576	[662, 521, 863, 853, 858]
1577	[143, 50, 57, 396, 85, 1547]
1578	[858, 855, 7, 34, 872, 69, 283, 733, 864, 1224, 1230, 1132, 1412, 1413, 1239, 1234, 1458, 1450, 1499]
1579	[138, 175, 1356, 1455]
1580	[7, 74, 75, 34, 120, 11, 44, 76, 121]
1581	[54, 366, 135, 302]
1582	[34, 733, 216, 868, 858, 851, 245, 2, 1202, 40, 1207, 1453]
1583	[863, 853, 858, 7, 74, 75, 34, 11, 121, 122, 736, 43, 1100, 562, 1281, 1282, 61, 249]
1584	[543, 32, 738, 108]
1585	[867, 868, 43, 1229]
1586	[57, 1006, 1077, 858]
1587	[108, 109, 110, 111, 112]
1588	[356, 858, 1230, 1226, 1229, 1282, 323, 1234, 1348, 358, 357, 311, 1487]
1589	[69, 266, 255, 144]
1590	[55, 700, 1184, 115]
1591	[500, 57, 1, 736]
1592	[17, 57, 853, 47, 39, 43]
1593	[147, 1098, 1169, 56]
1594	[99, 417, 57, 853, 858, 736, 108, 238]
1595	[215, 63, 1300, 70, 512]
1596	[96, 17, 138, 69]
1597	[431, 405, 39, 738]
1598	[6, 96, 34, 738, 25, 422]
1599	[39, 685, 1230, 1233, 1234, 1098, 1202, 1124, 1290, 1354, 1359, 1281, 1292, 1224]
1600	[210, 69, 423, 51, 1353, 733]
1601	[361, 69, 463, 57]
1602	[263, 1241, 1242, 252, 253]
1603	[10, 86, 40, 1]
1604	[546, 1069, 5, 7, 74]
1605	[57, 18, 229, 14, 101, 413, 1281, 85]
1606	[214, 5, 497, 96, 17]
1607	[34, 736, 1356, 1455]
1608	[166, 130, 167, 51, 142, 143, 360, 1267, 91]
1609	[7, 74, 75, 34, 76, 121, 226, 477, 99]
1610	[43, 151, 10, 527, 86]
1611	[200, 553, 1080, 69, 52]
1612	[96, 17, 88, 18]
1613	[7, 74, 75, 120, 11, 44, 76, 121, 122]
1614	[285, 236, 495, 1247]
1615	[51, 52, 627, 1267]
1616	[17, 141, 375, 836]
1617	[661, 877, 878, 879, 880, 881, 882, 883, 884, 302]
1618	[37, 31, 213, 736]
1619	[39, 43, 396, 1458]
1620	[24, 180, 855, 144]
1621	[33, 213, 203, 543, 202, 31, 32, 381, 539, 38]
1622	[52, 1124, 736, 1571]
1623	[899, 344, 426, 343, 114, 346]
1624	[204, 293, 309, 1284]
1625	[17, 1173, 1169, 1170, 1, 1240]
1626	[1, 17, 1098, 868]
1627	[57, 766, 863, 858, 855, 147, 39, 477, 561, 736, 730, 738, 706]
1628	[86, 12, 47, 92]
1629	[417, 1068, 1290, 1287]
1630	[50, 1237, 1226, 1240, 1007, 8, 1570]
1631	[475, 1169, 1353, 495]
1632	[99, 870, 1006, 1169, 1087, 1207, 1188, 1224, 1177, 1110, 94, 1098, 1176, 1233, 1281, 147, 1221, 1428, 557, 93, 1219, 1220, 1521, 205, 1451, 1464, 1491, 184, 24, 1586]
1633	[863, 210, 1123, 905, 1487, 1415, 101]
1634	[528, 310, 900, 57, 1226, 1343, 139, 736]
1635	[458, 1170, 1098, 1202, 1]
1636	[38, 31, 32, 213, 381, 33, 539, 561]
1637	[287, 17, 1, 736]
1638	[224, 766, 863, 636, 1077, 657, 1452, 1453]
1639	[20, 1098, 1169, 1202, 1, 1456]
1640	[98, 166, 6, 1068]
1641	[736, 1472, 295, 88, 1356]
1642	[708, 1169, 1, 1098, 1202, 1240]
1643	[6, 144, 266, 255]
1644	[17, 1177, 1170, 1233, 1466, 1467]
1645	[6, 1077, 858, 51, 756]
1646	[34, 76, 122, 477]
1647	[147, 1074, 1173, 1124]
1648	[374, 279, 323, 2, 1419]
1649	[292, 1124, 1233, 1351, 1412]
1650	[736, 1174, 1176, 1170, 1188]
1651	[17, 40, 736, 738, 151, 54, 1069, 1124, 1132, 86, 465]
1652	[903, 736, 1098, 1233, 1074]
1653	[70, 654, 26, 1067, 858, 730, 310, 868, 1229, 632, 422]
1654	[474, 1005, 1014, 868, 57, 469]
1655	[17, 57, 85, 736, 733]
1656	[352, 1067, 858, 1124, 470]
1657	[779, 214, 1018, 350, 557, 93]
1658	[863, 853, 858, 736]
1659	[853, 858, 868, 736, 851, 195, 1453]
1660	[766, 863, 266, 267, 172, 855, 867, 23, 427, 1068, 1067, 1136, 1128, 61, 1188, 1230, 840, 243, 387, 835, 733, 357, 155, 161]
1661	[54, 223, 540, 106, 541, 107]
1662	[34, 47, 207, 294, 94, 247, 557]
1663	[85, 858, 1006, 1226, 1239, 1234, 1304, 1352, 1344, 1359, 1412, 1453, 1450]
1664	[57, 89, 147, 477, 733, 828]
1665	[905, 361, 142, 172, 1352]
1666	[863, 1005, 1351, 1456]
1667	[863, 853, 1175, 1356, 1453, 1455, 1451, 1464, 1486]
1668	[385, 2, 216, 176, 1069]
1669	[6, 1005, 1123, 1176, 1225, 1290, 1353, 474, 1418]
1670	[67, 736, 1006, 69, 9, 350, 1353, 334, 1546]
1671	[164, 129, 304, 387]
1672	[175, 176, 521, 147]
1673	[18, 17, 147, 852, 1170]
1674	[907, 184, 1124, 736, 798, 104, 142]
1675	[17, 326, 18, 55]
1676	[164, 94, 708, 275]
1677	[281, 148, 105, 143, 65]
1678	[131, 129, 1366, 1402, 1413, 318]
1679	[215, 52, 50, 1351, 106]
1680	[99, 1174, 1167, 1173, 1456]
1681	[43, 736, 141, 106, 51, 733]
1682	[853, 148, 1224, 1226, 1464]
1683	[102, 292, 1224, 238]
1684	[98, 131, 167, 166]
1685	[736, 1343, 1364, 1086, 47, 1058, 387, 198, 1176, 1489, 86]
1686	[102, 6, 4, 17, 18]
1687	[425, 761, 451, 177, 402, 179, 730]
1688	[863, 730, 624, 265]
1689	[853, 736, 43, 4, 138, 17]
1690	[33, 730, 1086, 96, 17, 313]
1691	[6, 138, 17, 278, 18]
1692	[908, 1124, 69, 520, 268, 736, 1356]
1693	[853, 1077, 1067, 858, 1225, 1224]
1694	[227, 351, 6, 1426]
1695	[7, 75, 34, 122]
1696	[447, 256, 7, 1366, 736, 1412]
1697	[914, 26, 313, 410]
1698	[18, 777, 543, 1068, 325, 736]
1699	[144, 536, 180, 1476, 1267, 143, 1547]
1700	[70, 1170, 1202, 29]
1701	[312, 69, 206, 730, 736]
1702	[166, 130, 131, 167]
1703	[406, 130, 216, 393, 1489]
1704	[34, 736, 12, 61, 1229, 1233, 1123, 1288, 69, 47]
1705	[51, 766, 863, 86, 74, 47, 1077, 1458, 858, 1352, 770]
1706	[164, 224, 863, 86, 54, 1042, 1240, 47, 1570]
1707	[280, 67, 70, 239, 797, 241, 84, 826, 565, 1280, 1281, 1284, 1358, 1345, 98, 130, 167, 1224, 1412, 7, 74, 320, 1428, 1549, 1556]
1708	[481, 17, 55, 458, 561, 738, 25]
1709	[706, 47, 753, 471, 405, 435, 42, 165, 889, 854, 349, 768, 1570]
1710	[204, 69, 1124, 8, 28, 905, 1080]
1711	[507, 384, 41, 383]
1712	[142, 513, 1105, 184, 67, 7]
1713	[535, 653, 123, 983]
1714	[858, 389, 94, 1202, 1226, 1289, 1098, 54, 1006, 1456, 1455, 1464, 1487, 1491, 1365, 1366, 1348, 1349, 1570, 1571]
1715	[4, 1124, 384, 41]
1716	[863, 1069, 1416, 1428]
1717	[167, 131, 23, 324, 210, 1080, 323, 1302, 1123, 249]
1718	[138, 17, 18, 639, 97, 1098, 638, 57, 1069, 853, 868, 1176, 1177, 1170, 1175, 1168, 1195, 1202, 1124, 86, 12, 72, 771, 69, 226, 177, 47, 9, 61, 221, 730, 43, 29, 307, 303, 6, 4, 1167, 1173, 1174]
1719	[7, 34, 120, 122]
1720	[341, 875, 736, 17, 412, 423]
1721	[6, 197, 108, 1464]
1722	[0, 144, 1006, 817, 513, 515, 641, 129]
1723	[42, 671, 189, 34, 181, 226, 90, 458]
1724	[108, 109, 238, 112]
1725	[17, 138, 326, 99, 1230]
1726	[152, 85, 1442, 51]
1727	[7, 34, 1240, 1, 1456, 1455]
1728	[175, 736, 1124, 813]
1729	[275, 1059, 51, 858, 1229, 733]
1730	[565, 57, 215, 2]
1731	[32, 738, 25, 204, 1067, 279, 1233, 1464]
1732	[180, 358, 341, 557, 93, 191, 927, 192]
1733	[84, 351, 928, 468]
1734	[7, 74, 75, 120, 11, 44, 76, 121, 69]
1735	[223, 57, 1128, 520]
1736	[297, 51, 1225, 1124]
1737	[7, 74, 34, 3, 245, 477, 1177, 1169, 1290]
1738	[62, 858, 1098, 643, 1302, 1414]
1739	[74, 75, 120, 11, 44, 76, 121]
1740	[462, 858, 428, 1032, 758, 1109, 1006, 2, 36, 236, 143]
1741	[930, 1080, 26, 711]
1742	[261, 332, 858, 733]
1743	[142, 105, 646, 358]
1744	[736, 4, 17, 18]
1745	[635, 1005, 1077, 1205, 880, 853, 1369, 1458]
1746	[7, 246, 74, 34]
1747	[863, 197, 631, 1080, 181, 240, 1124, 1412, 51]
1748	[262, 57, 858, 855, 147, 40, 730, 39]
1749	[180, 144, 24, 191]
1750	[855, 1, 1240, 1456, 1490]
1751	[175, 176, 147, 217]
1752	[863, 858, 855, 867, 62, 1077]
1753	[223, 863, 853, 61, 736, 43]
1754	[853, 34, 47, 324, 1524]
1755	[335, 336, 337, 48, 1303, 1169]
1756	[7, 74, 75, 76, 412]
1757	[151, 64, 86, 47]
1758	[462, 47, 9, 108]
1759	[736, 1075, 740, 1177, 69, 61]
1760	[69, 1178, 1229, 352, 1124, 1375, 626]
1761	[751, 454, 853, 934, 637, 423, 424, 61, 736, 935, 936, 1013, 56, 57, 1067, 178, 651, 1229, 1267, 144, 1430, 1431, 99, 1124, 1455, 1491, 1418, 1305, 1353, 1282, 9, 1570, 1571]
1762	[937, 698, 1124, 1224, 1363, 1366, 1412]
1763	[99, 287, 17, 18]
1764	[145, 863, 1284, 293, 1347, 1345, 309, 237, 470, 51, 221]
1765	[54, 57, 863, 853, 12, 61]
1766	[86, 47, 92, 17, 18, 100]
1767	[853, 47, 43, 1098, 1006, 1225]
1768	[565, 1098, 69, 1356, 1282, 193, 1455, 1351, 1550, 1570, 1577, 1572]
1769	[37, 1148, 115, 1456, 543, 32, 370]
1770	[868, 1356, 1233, 1364, 1412]
1771	[14, 86, 47, 184]
1772	[652, 942, 281, 392, 394]
1773	[397, 180, 191, 192, 499]
1774	[4, 138, 17, 18]
1775	[175, 156, 647, 419]
1776	[853, 858, 195, 866, 1006, 1019, 1013, 1067, 1178, 1077, 1, 70, 1344, 1354, 1369, 1412, 1524, 1577, 1572]
1777	[131, 6, 69, 422, 1455]
1778	[397, 180, 191, 192]
1779	[34, 868, 7, 477, 565]
1780	[863, 853, 736, 1006, 1128, 69, 57, 1351, 1352]
1781	[392, 393, 394, 546, 682]
1782	[484, 57, 61, 736]
1783	[216, 863, 855, 34, 249]
1784	[144, 292, 110, 111]
1785	[855, 144, 34, 3]
1786	[529, 158, 490, 55]
1787	[384, 113, 82, 115]
1788	[639, 669, 1098, 855, 1202, 1, 779]
1789	[17, 863, 858, 1077, 880, 1550]
1790	[519, 750, 620, 199, 763, 95, 61]
1791	[51, 143, 1086, 1074, 1069, 1080, 1170, 1124, 468, 47, 1006, 1067, 69, 798, 1356, 1487, 1240, 1455, 1489, 1267, 273, 1491, 1499]
1792	[77, 147, 54, 223]
1793	[106, 279, 51, 52, 241]
1794	[51, 853, 858, 851, 736, 733]
1795	[374, 305, 51, 85]
1796	[863, 1128, 1550, 1571]
1797	[107, 57, 853, 858]
1798	[17, 56, 69, 539, 730, 738, 1456]
1799	[946, 465, 47, 1353]
1800	[640, 280, 142, 160, 614, 862]
1801	[853, 226, 47, 43]
1802	[102, 17, 947, 727, 863, 114, 256, 272, 115, 147, 40, 453, 279, 1553]
1803	[97, 4, 17, 18]
1804	[54, 223, 216, 29, 295, 153]
1805	[449, 267, 243, 172]
1806	[86, 1124, 1068, 736, 1418, 1353, 1464, 1486, 1487, 1351, 1552, 1550]
1807	[950, 1295, 1434, 754, 1342, 1026]
1808	[853, 858, 414, 216, 86, 41, 165, 1077]
1809	[454, 7, 34, 11, 76, 121, 122, 307, 180]
1810	[956, 54, 223, 236, 57, 2, 1451]
1811	[138, 17, 326, 147]
1812	[55, 57, 184, 92, 957]
1813	[853, 86, 47, 43, 92]
1814	[108, 109, 238, 112]
1815	[863, 1073, 1067, 1080, 1123]
1816	[54, 17, 223, 57, 853, 43]
1817	[164, 41, 768, 56, 159, 1224, 1456]
1818	[567, 47, 1067, 1080, 1123]
1819	[863, 1080, 1075, 1123, 1124]
1820	[960, 853, 47, 43, 736]
1821	[285, 236, 7, 34, 246]
1822	[730, 29, 4, 96, 1131, 1287]
1823	[224, 863, 1005, 1098, 1202, 1226]
1824	[189, 258, 181, 122]
1825	[51, 57, 85, 853, 858, 43]
1826	[115, 82, 1202, 1]
1827	[222, 961, 453, 962, 511]
1828	[7, 122, 34, 120, 181, 51, 1353, 1080, 69]
1829	[858, 54, 1, 1176, 1170, 1233, 1290, 52, 1006, 1455, 1451, 152, 373, 528, 85, 1177, 1239, 1234, 1356, 1348, 1428, 1453, 1450, 1491, 61, 1351, 1556, 1570]
1830	[292, 24, 307, 93]
1831	[34, 449, 452, 436, 179, 241, 712, 632]
1832	[169, 170, 171, 1]
1833	[943, 851, 69, 206, 754, 293, 561, 1455]
1834	[198, 681, 224, 863, 1175, 1292, 1282, 1349, 1343, 1365, 840, 1415, 197, 1452, 1487, 1418]
1835	[435, 1068, 1074, 1067, 1069, 1, 539, 733, 738, 25, 1124]
1836	[863, 47, 57, 1006, 736]
1837	[17, 18, 378, 325, 102, 4, 88, 530]
1838	[180, 144, 24, 307]
1839	[57, 619, 410, 69, 1013, 1077, 1073, 1067, 933, 1007, 402, 7, 1080, 1188, 1345, 1451]
1840	[210, 730, 279, 2, 8, 28, 1356, 736, 1220, 1455]
1841	[164, 51, 1124, 40, 1229, 736, 732, 57, 1267, 1456, 1455]
1842	[57, 54, 223, 751, 853, 1239, 1234, 47, 43]
1843	[348, 285, 236, 260]
1844	[840, 641, 649, 797, 42, 730]
1845	[7, 74, 75, 34, 120, 11, 44, 76, 121, 1067]
1846	[945, 963, 964, 875, 158, 147]
1847	[863, 867, 851, 685]
1848	[17, 853, 47, 736, 43]
1849	[6, 86, 738, 17, 422, 1068, 868, 203]
1850	[863, 853, 1005, 1225]
1851	[204, 1229, 266, 1487, 1547]
1852	[7, 74, 34, 120, 11, 76, 412]
1853	[96, 453, 851, 825, 1124, 736]
1854	[965, 443, 966, 967, 533, 753, 824, 676, 405, 968, 618, 355, 969, 785, 432, 970, 476, 356, 224, 863, 643, 7, 75, 34, 122, 47, 62, 39, 730, 733]
1855	[712, 225, 72, 86, 1456]
1856	[984, 51, 54, 279, 57, 85, 275, 454, 61]
1857	[858, 208, 391, 279, 324]
1858	[7, 74, 34, 120, 76]
1859	[189, 57, 1080, 559]
1860	[268, 7, 74, 75, 44, 1006, 69]
1861	[86, 12, 47, 43]
1862	[34, 11, 122, 477, 465, 141, 271, 195, 1006, 206]
1863	[730, 733, 868, 1067, 1069, 1177, 1226]
1864	[685, 1042, 387, 164]
1865	[226, 303, 1343, 326, 1175, 1267, 1353]
1866	[147, 17, 88, 18]
1867	[96, 144, 736, 1522, 1524]
1868	[905, 285, 6, 1224, 1229, 477, 13, 1230, 1234, 1282, 2, 1453]
1869	[350, 985, 1146, 1521]
1870	[39, 532, 736, 730, 738, 1013, 1073, 1067, 1069, 1123, 1168, 1233, 1292, 1282]
1871	[320, 77, 262, 99, 244]
1872	[738, 10, 1356, 1282]
1873	[853, 858, 706, 43, 348, 285, 236, 1006]
1874	[863, 67, 204, 309, 279]
1875	[4, 96, 17, 326, 54, 422, 375]
1876	[17, 100, 6, 458]
1877	[152, 373, 57, 85]
1878	[465, 414, 1098, 1240, 1346, 1456, 43, 1490, 1489, 331, 619]
1879	[989, 858, 630, 269, 705, 1007, 241]
1880	[822, 560, 74, 477, 561, 1080, 736, 59, 1282, 69]
1881	[4, 138, 17, 18]
1882	[754, 821, 853, 143, 369, 61, 27, 736, 43, 9, 214, 1215, 52]
1883	[689, 210, 280, 260, 142]
1884	[10, 294, 465, 414]
1885	[147, 1242, 259, 875, 1176]
1886	[529, 454, 858, 47]
1887	[863, 853, 24, 62, 43]
1888	[0, 144, 85, 57]
1889	[477, 984, 1124, 736, 145, 1487]
1890	[370, 32, 31, 1169]
1891	[354, 267, 172, 173]
1892	[712, 1098, 1356, 1288, 1292, 1282]
1893	[384, 39, 507, 41]
1894	[396, 17, 24, 180]
1895	[34, 7, 74, 75, 120, 11, 121, 122]
1896	[98, 166, 130, 131, 167]
1897	[9, 539, 736, 57, 1068, 627, 47]
1898	[285, 51, 181, 1177, 57]
1899	[94, 1124, 736, 6, 17, 55, 1234, 1239, 1343]
1900	[870, 863, 1452, 207]
1901	[7, 34, 181, 69, 1080]
1902	[145, 624, 627, 265]
1903	[564, 622, 1124, 0, 144]
1904	[12, 620, 1124, 736, 1224, 1453, 1267, 1050]
1905	[863, 47, 730, 733, 738, 1199, 1520]
1906	[1, 57, 52, 463, 1169, 368]
1907	[863, 853, 858, 855, 738, 25]
1908	[412, 98, 131, 299]
1909	[868, 4, 96, 2]
1910	[99, 853, 47, 61, 43, 1123, 1347, 51]
1911	[325, 4, 17, 1390]
1912	[325, 4, 6, 138, 96, 88]
1913	[358, 143, 189, 12]
1914	[7, 75, 34, 120, 11, 44, 121, 122]
1915	[7, 74, 75, 34]
1916	[32, 738, 521, 1, 1131, 1132]
1917	[486, 259, 4, 138, 96]
1918	[17, 540, 255, 172, 463, 396, 564, 86, 244, 245]
1919	[858, 244, 1177, 1170, 1233]
1920	[147, 1014, 1068, 473, 1282]
1921	[992, 457, 49, 736, 263]
1922	[7, 74, 75, 34, 120, 11, 44, 76, 121]
1923	[736, 1169, 1233, 1290]
1924	[172, 23, 266, 267, 867]
1925	[640, 280, 94, 1]
1926	[853, 47, 43, 92]
1927	[210, 1080, 189, 1230, 69, 858]
1928	[520, 138, 17, 18]
1929	[310, 54, 198, 47, 159, 165]
1930	[350, 270, 240, 143]
1931	[4, 138, 17, 147, 1233]
1932	[993, 562, 454, 24]
1933	[853, 736, 43, 1075, 1137, 1292, 1282, 1356, 1402, 1417]
1934	[147, 175, 326, 285, 236]
1935	[689, 43, 279, 6]
1936	[57, 1356, 64, 1189, 1177, 1224, 335, 337, 1412, 1455]
1937	[736, 54, 57, 12, 735, 984]
1938	[57, 85, 957, 927]
1939	[853, 1013, 1178, 142, 1225]
1940	[7, 74, 75, 34, 120, 11, 44, 76]
1941	[138, 17, 18, 1233]
1942	[410, 396, 143, 51]
1943	[725, 503, 876, 416, 506, 629, 507, 509, 865, 863]
1944	[51, 851, 868, 143, 42, 75]
1945	[853, 863, 47, 43, 1402]
1946	[51, 357, 70, 1077, 858, 2]
1947	[6, 212, 923, 631, 232]
1948	[31, 213, 381, 32]
1949	[396, 994, 266, 144]
1950	[84, 826, 679, 521, 632, 279, 214, 26, 355, 51, 358]
1951	[106, 541, 618, 7, 74, 75, 34, 120, 11, 44, 76, 121, 122, 263, 147, 477, 246]
1952	[458, 0, 144, 307]
1953	[4, 17, 422, 18]
1954	[34, 792, 1175, 1225, 1128, 12, 109]
1955	[7, 34, 258, 181, 1169, 1]
1956	[641, 86, 47, 62, 477, 43]
1957	[262, 776, 147, 1]
1958	[119, 1080, 69, 1060]
1959	[352, 1170, 1233, 1290]
1960	[863, 853, 61, 39, 477, 736, 43]
1961	[0, 144, 307, 285, 236]
1962	[741, 17, 995, 458]
1963	[101, 262, 57, 927]
1964	[39, 477, 738, 25]
